text,label
the last one ( just before the saree draping )was a blouse she is trying to decide on â¤ hip chain as a flight to watch ðÿ ðÿ'ðÿtm very different from the usual ways :),1
the life of a boxer requires sacrifice,1
the theme is a lady dressing up.,1
"the thing is, she got engaged to a famous kannada actor and later called it off. . . thus, began the constant abuse, harassment and hatred from our karnataka people who started calling her as wh*₹e, prost'**te online. . . honestly, definitely understand she'd never want herself to be linked to the industry and thr people who did nothing but harass her for what she did with her personal life. . . got to meet her once and honestly, she came off as a courteous and humble human who was respectful and didn't have any attitude. . . ps: you'll find our karnataka people abusing her here as well like she did something wrong to their family member . . .",1
the third girl from the new models has the face card oml she's extremally pretty,1
"the very hate against her smells of sexism ..the male actors of kannada can do anything thing , but they dont recieve any hate ..",1
"the world flim industry is so big and wide to accommodate you as an actress. pt, you are one of the best actress from malayam, everyone knows . so be cerebrally focused, and physically fit to receive those upcoming projects with your beauty and skills. proud to say i am your fan..",1
there's nothing to be show hatred on her i'm from karnataka i love rashh she's my favv,1
they disowned her and harassed her before on social media. now she has disowned them . remembering roots is very important and she did say she was from karnataka many times. i guess now she is fed up of them.,1
this guy doesnâ€tmt know what hinduism is lol,1
this guy has no other job than spreading hatred about successful people and getting views.. then the haters find it a very good platform to comment very bad about her even without thinking that she is like a normal human like all of us and not a robo,1
this is called 'abhinaya' one kind of mime based on natyashastra of bharata. great performance ðÿ' ðÿ'œ â¤,1
this is what our culture. you are looking our home daughter maha lakshmi. god bless you bangara. all the best.,1
this is what so called cinema actress are needed,1
this kind of hate towards women is really not good for our indian society.,1
this must be investigated. rahul gandhi can be right.,1
this song deserves more recognition..!,1
to be frank we really people don't like this actress,1
"to save your time, i would like to conclude that your brain grows with more challenging brain activities.",1
too good . every emotion so beautiful expressed .,1
u deserve more !,1
unique composition. i have no words for describe. best composed..,1
unless you're cutting weight,1
very brave girls,1
we really want interview with with pm,1
we telugu people encourage all. so she said like that. nothing wrong. hyderabad is in india. don't forget that,1
we will be more powerful,1
weight cut is a nightmare.,1
what a nice piece of musicii?,1
what is the name of this anime,1
what is the name of this anime ? can anyone tell me,1
what music is that?,1
what's important is that we stay strong and not be weak.,1
when women are menstruating they produce more testosterone. you know. the hormone guys are known for.,1
when you have studied too much for upcoming aiims and neet exam,1
"when your brain goes through struggle, your brain grows the most neurons, thus you become smarter. when they say failure is feedback, they really meant it.",1
where are those pictures from? every time i look for neurons i just get stupid diagrams.,1
where can i get the full video?,1
which college is this ??,1
who discriminates?. who is racist?,1
who made the sandwich?,1
why a governor knows nothing about her district?,1
why am i crying watching this..probably cuz anything worth good in this life need to through hardship me crying cuz i cant even lose fat to look leaner fuk,1
why can't people answer yes or no questions anymore?,1
"why does she keep cutting her off? why can't she just let her talk? i like fair, respectful debates",1
"why does the republican not allow someone else to speak? if you ask a question, you need to allow the person to answer. don't keep talking over her and calling her slick.",1
"why he is so over hyped, i find his videos just normal you would find in any other random youtube channel",1
why people are even taking her seriously?,1
wonderful this video,1
wow wow wow wow wow wow wow wow,1
wow you people claim she is dead and boycotted her since last few years. you people bullied her so much but you have a problem when she disregards you people after what you people did. hypocrisy ki bhi seema hoti hai! and she doesn't owe anyone any apology.,1
"wow, when she took off her glasses, she looked 10 years younger !",1
wow.. that' what i call an act of actingâ¤â¤â¤â¤,1
"yea, without this hormonal deficiency, they wouldn't have even been bornðÿ",1
yeah ok.. hmm did she just insult me,1
"yes born and brought up in karnataka, settled in hyderabad.",1
"yes, trans men can sometimes give birth. get over it. it's a fact, you cant bully facts out of existence with hysterics and fainting spells.",1
you are amazing,1
you are best iam trying to create vedio like you,1
you go gurll.. you don't have to be a member of the community to love and respect them. you just got to be a human.,1
"you go, girl!",1
you guys were born in the wrong country. good luck,1
you need beef to become a boxer. tomato won't help at all.,1
you people dont have an issue with male actors saying or doing such things but with rashmika suddenly there is an issue. you have been calling inhuman insensitive word like daggar. honestly kannada people dont deserve someone special like rashmika. i am non indian yet i find this girl extremely beautiful talented i appreciate her as a performer. instead of acknowledging her journey her struggle you guys are busy bashing her left right and centre. i didnt know kannada people were this heartless cruel towards women its straight up harrasment bullying at this point. nobody has the right disown or own someone from their motherland specially you losers sitting on computers all day and making money off of rashmika content lol,1
"you should read about other religions too, and you will learn which religion is better. just give it a try dude.",1
you're so wrong dude,1
a new research this year or last year that i've read contradict this brain muscle theory and dismissed it completely.. but i'm not a neuro scientist..,1
brilliant.,1
cheers and thanks to sal!,1
dude just has the greatest marketing in the world and it's just one guy and not a professional pr team.,1
you are brilliantly amazing ðÿ¤©ðÿ§ ðÿtmœðÿ»ðÿ'aðÿ»ðÿtmðÿ»!,1
you can learn anything,1
you are so kind â¤,1
yes. madam . i agree with you,1
very good advice,1
this is very good see in youtube videos because everyone are embarassing about em.we'll encourage you dr,1
this content is really good and useful for someone who suffering doctor explained very well and informative,1
thank you mam,1
"super maâ€tmam, this video provides excellent awareness about the issue of vaginismus.",1
no doctor talks like this,1
i love doctor mamâ¤â¤unga voice so super â¤â¤,1
hope all the doctors are like you.. even worse when u want to go to the doctors before marriage for some infection .. worst nightmare,1
great to share about physiotherapyðÿž‰,1
good content. kudos to the team.â¤,1
best gynaecologist ðÿž‰â¤,1
and about physiotherapy also.. thank you mam,1
"â¤ this video is very informative and useful for many women. however, i feel intimacy is all about mind.. if the mind is free and open, everything goes out smoothly. i had this issue and resolved naturally.",1
i wear only minimal makeup,1
"""it took me an hours "" i love that line ðÿ ..",1
"""nice guys"" would say no make up for the after lol",1
*literally every artist's dream ever*,1
*you are beatiful*,1
",ooyy thank you very much",1
 congratulations to both of you .. .. ,1
one of the best interviews in a long time,1
29:40 he is a pure soul,1
31:41 did he just shed a tear?!,1
"5:10 omg, i think this is the first time i'm hearing someone mentioning our late action hero jayan sir in an interview outside kerala.. my father is his biggest fan. unniyettan",1
a down-to-earth person with none of the hollow mannerisms of movie actors. he came to the top on his own that too without any background in film industry. all the best to uñni mukundan.,1
all malayalam anchors should learn from this. this is how a beautiful interview is done and see how comfortable the actor is.,1
"an unexpected collab 3 super fans of hrithik: unni, you and me",1
anmol u should do more interviews..sensible questions and not a single point of the interview it was boring,1
budgect is no matter good movies get a good theatre count with out looking it's budgect good movies will earn money.none action movies also can make money with good money.,1
"congratulations uni for the sucess of marco. we as an audience can understand your frustration from an outsider perspective and its there across the industry in india. but an an movie buff one thing is you are stillhavent arrived on the big screen based on your acting (not action), maybe you havent got the opportunity for the same. not sure what exactly you wanted to communicate that your renumeration was less than the actress/female lead but is that something to be frowned upon. maybe thr focus needs to be on honing the skills. anyways all the best and hope you have a blockbuster year ahead",1
don't underestimate the power of common man. boy from a middle class family with no film background to pan indian star ⭐,1
everyone in gujarat is proud of you unni chokro,1
excellent human in every level,1
4:00 and processing the feedback happens during sleep so when you are having those deep challenging problems have a nap.,1
after watching this video i think one of the many ways to grow your brain (make it smarter) is solving tougher mathematical problems.,1
beauty with brains & mind of her own is threath to the male chauvinistic men in the industry,1
"she's a savage, but not in a mean way. and soo well-spoken. im officially a fan.",1
what a smart lady..she should join politics,1
"what a woman , proud of you parvati",1
"you made my day janaki.. but sorry i must confess, naveen dances better than you! lots and lots of good wishes from kolkata.. keep it up ðÿ'",1
you mind your own business,1
i like no makeup,1
